5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
2009/4/24 15:30,339,1,100
2009/4/24 15:35,387,1,100
2009/4/24 15:40,363,1,100
2009/4/24 15:45,399,1,100
2009/4/24 15:50,369,1,100
2009/4/24 15:55,438,1,100
2009/4/24 16:00,417,1,100
2009/4/24 16:05,393,1,100
2009/4/24 16:10,387,1,100
2009/4/24 16:15,351,1,100
2009/4/24 16:20,417,1,100
2009/4/24 16:25,423,1,100
2009/4/24 16:30,381,1,100
2009/4/24 16:35,372,1,100
2009/4/24 16:40,354,1,100
2009/4/24 16:45,228,1,100
2009/4/24 16:50,342,1,100
2009/4/24 16:55,357,1,100
2009/4/24 17:00,342,1,100
2009/4/24 17:05,318,1,100
2009/4/24 17:10,258,1,100
2009/4/24 17:15,267,1,100
2009/4/24 17:20,324,1,100
2009/4/24 17:25,339,1,100
2009/4/24 17:30,312,1,100
2009/4/24 17:35,264,1,100
2009/4/24 17:40,309,1,100
2009/4/24 17:45,378,1,100
2009/4/24 17:50,318,1,100
2009/4/24 17:55,348,1,100
2009/4/24 18:00,234,1,100
2009/4/24 18:05,339,1,100
2009/4/24 18:10,243,1,100
2009/4/24 18:15,333,1,100
2009/4/24 18:20,327,1,100
2009/4/24 18:25,207,1,100
2009/4/24 18:30,252,1,100
2009/4/24 18:35,330,1,100
2009/4/24 18:40,288,1,100
2009/4/24 18:45,297,1,100
2009/4/24 18:50,273,1,100
2009/4/24 18:55,318,1,100
2009/4/24 19:00,270,1,100
2009/4/24 19:05,273,1,100
2009/4/24 19:10,354,1,100
2009/4/24 19:15,390,1,100
2009/4/24 19:20,318,1,100
2009/4/24 19:25,366,1,100
2009/4/24 19:30,420,1,100
2009/4/24 19:35,330,1,100
2009/4/24 19:40,279,1,100
2009/4/24 19:45,315,1,100
2009/4/24 19:50,345,1,100
2009/4/24 19:55,267,1,100
2009/4/24 20:00,291,1,100
2009/4/24 20:05,276,1,100
2009/4/24 20:10,273,1,100
2009/4/24 20:15,312,1,100
2009/4/24 20:20,267,1,100
2009/4/24 20:25,318,1,100
2009/4/24 20:30,306,1,100
2009/4/24 20:35,309,1,100
2009/4/24 20:40,318,1,100
2009/4/24 20:45,288,1,100
2009/4/24 20:50,249,1,100
2009/4/24 20:55,276,1,100
2009/4/24 21:00,276,1,100
2009/4/24 21:05,273,1,100
2009/4/24 21:10,255,1,100
2009/4/24 21:15,288,1,100
2009/4/24 21:20,312,1,100
2009/4/24 21:25,246,1,100
2009/4/24 21:30,297,1,100
2009/4/24 21:35,288,1,100
2009/4/24 21:40,267,1,100
2009/4/24 21:45,240,1,100
2009/4/24 21:50,234,1,100
2009/4/24 21:55,237,1,100
2009/4/24 22:00,234,1,100
2009/4/24 22:05,252,1,100
2009/4/24 22:10,258,1,100
2009/4/24 22:15,312,1,100
2009/4/24 22:20,285,1,100
2009/4/24 22:25,276,1,100
2009/4/24 22:30,282,1,100
2009/4/24 22:35,261,1,100
2009/4/24 22:40,288,1,100
2009/4/24 22:45,255,1,100
2009/4/24 22:50,216,1,100
2009/4/24 22:55,219,1,100
2009/4/24 23:00,252,1,100
2009/4/24 23:05,135,1,100
2009/4/24 23:10,180,1,100
2009/4/24 23:15,210,1,100
2009/4/24 23:20,198,1,100
2009/4/24 23:25,213,1,100
2009/4/24 23:30,222,1,100
2009/4/24 23:35,225,1,100
2009/4/24 23:40,165,1,100
2009/4/24 23:45,174,1,100
2009/4/24 23:50,153,1,100
2009/4/24 23:55,177,1,100
2009/4/27 0:00,69,1,100
2009/4/27 0:05,87,1,100
2009/4/27 0:10,72,1,100
2009/4/27 0:15,66,1,100
2009/4/27 0:20,96,1,100
2009/4/27 0:25,72,1,100
2009/4/27 0:30,69,1,100
2009/4/27 0:35,93,1,100
2009/4/27 0:40,99,1,100
2009/4/27 0:45,60,1,100
2009/4/27 0:50,66,1,100
2009/4/27 0:55,75,1,100
2009/4/27 1:00,69,1,100
2009/4/27 1:05,54,1,100
2009/4/27 1:10,51,1,100
2009/4/27 1:15,42,1,100
2009/4/27 1:40,36,1,100
2009/4/27 1:45,60,1,100
2009/4/27 1:50,57,1,100
2009/4/27 1:55,33,1,100
2009/4/27 2:00,45,1,100
2009/4/27 2:05,42,1,100
2009/4/27 2:10,33,1,100
2009/4/27 2:15,33,1,100
2009/4/27 2:20,57,1,100
2009/4/27 2:25,60,1,100
2009/4/27 2:30,39,1,100
2009/4/27 2:35,81,1,100
2009/4/27 2:40,36,1,100
2009/4/27 2:45,63,1,100
2009/4/27 2:50,30,1,100
2009/4/27 2:55,24,1,100
2009/4/27 3:00,45,1,100
2009/4/27 3:05,48,1,100
2009/4/27 3:10,27,1,100
2009/4/27 3:15,66,1,100
2009/4/27 3:20,57,1,100
2009/4/27 3:25,66,1,100
2009/4/27 3:30,93,1,100
2009/4/27 3:35,93,1,100
2009/4/27 3:40,81,1,100
2009/4/27 3:45,87,1,100
2009/4/27 3:50,99,1,100
2009/4/27 3:55,75,1,100
2009/4/27 4:00,78,1,100
2009/4/27 4:05,108,1,100
2009/4/27 4:10,111,1,100
2009/4/27 4:15,123,1,100
2009/4/27 4:20,150,1,100
2009/4/27 4:25,153,1,100
2009/4/27 4:30,189,1,100
2009/4/27 4:35,186,1,100
2009/4/27 4:40,222,1,100
2009/4/27 4:45,225,1,100
2009/4/27 4:50,192,1,100
2009/4/27 4:55,246,1,100
2009/4/27 5:00,222,1,100
2009/4/27 5:05,246,1,100
2009/4/27 5:10,327,1,100
2009/4/27 5:15,369,1,100
2009/4/27 5:20,426,1,100
2009/4/27 5:25,372,1,100
2009/4/27 5:30,447,1,100
2009/4/27 5:35,435,1,100
2009/4/27 5:40,423,1,100
2009/4/27 5:45,432,1,100
2009/4/27 5:50,459,1,100
2009/4/27 5:55,516,1,100
2009/4/27 6:00,516,1,100
2009/4/27 6:05,522,1,100
2009/4/27 6:10,486,1,100
2009/4/27 6:15,456,1,100
2009/4/27 6:20,504,1,100
2009/4/27 6:25,366,1,100
2009/4/27 6:30,396,1,100
2009/4/27 6:35,438,1,100
2009/4/27 6:40,456,1,100
2009/4/27 6:45,471,1,100
2009/4/27 6:50,429,1,100
2009/4/27 6:55,426,1,100
2009/4/27 7:00,411,1,100
2009/4/27 7:05,450,1,100
2009/4/27 7:10,492,1,100
2009/4/27 7:15,429,1,100
2009/4/27 7:20,429,1,100
2009/4/27 7:25,459,1,100
2009/4/27 7:30,384,1,100
2009/4/27 7:35,339,1,100
2009/4/27 7:40,369,1,100
2009/4/27 7:45,336,1,100
2009/4/27 7:50,399,1,100
2009/4/27 7:55,366,1,100
2009/4/27 8:00,411,1,100
2009/4/27 8:05,351,1,100
2009/4/27 8:10,282,1,100
2009/4/27 8:15,276,1,100
2009/4/27 8:20,294,1,100
2009/4/27 8:25,294,1,100
2009/4/27 8:30,324,1,100
2009/4/27 8:35,345,1,100
2009/4/27 8:40,327,1,100
2009/4/27 8:45,360,1,100
2009/4/27 8:50,345,1,100
2009/4/27 8:55,402,1,100
2009/4/27 9:00,402,1,100
2009/4/27 9:05,387,1,100
2009/4/27 9:10,372,1,100
2009/4/27 9:15,366,1,100
2009/4/27 9:20,375,1,100
2009/4/27 9:25,405,1,100
2009/4/27 9:30,426,1,100
2009/4/27 9:35,399,1,100
2009/4/27 9:40,444,1,100
2009/4/27 9:45,393,1,100
2009/4/27 9:50,321,1,100
2009/4/27 9:55,300,1,100
2009/4/27 10:00,318,1,100
2009/4/27 10:05,339,1,100
2009/4/27 10:10,312,1,100
2009/4/27 10:15,336,1,100
2009/4/27 10:20,315,1,100
2009/4/27 10:25,279,1,100
2009/4/27 10:30,333,1,100
2009/4/27 10:35,312,1,100
2009/4/27 10:40,312,1,100
2009/4/27 10:45,333,1,100
2009/4/27 10:50,291,1,100
2009/4/27 10:55,306,1,100
2009/4/27 11:00,330,1,100
2009/4/27 11:05,291,1,100
2009/4/27 11:10,312,1,100
2009/4/27 11:15,306,1,100
2009/4/27 11:20,330,1,100
2009/4/27 11:25,339,1,100
2009/4/27 11:30,315,1,100
2009/4/27 11:35,330,1,100
2009/4/27 11:40,321,1,100
2009/4/27 11:45,309,1,100
2009/4/27 11:50,315,1,100
2009/4/27 11:55,309,1,100
2009/4/27 12:00,264,1,100
2009/4/27 12:05,291,1,100
2009/4/27 12:10,330,1,100
2009/4/27 12:15,318,1,100
2009/4/27 12:20,324,1,100
2009/4/27 12:25,312,1,100
2009/4/27 12:30,324,1,100
2009/4/27 12:35,312,1,100
2009/4/27 12:40,294,1,100
2009/4/27 12:45,312,1,100
2009/4/27 12:50,297,1,100
2009/4/27 12:55,282,1,100
2009/4/27 13:00,297,1,100
2009/4/27 13:05,312,1,100
2009/4/27 13:10,330,1,100
2009/4/27 13:15,270,1,100
2009/4/27 13:20,294,1,100
2009/4/27 13:25,285,1,100
2009/4/27 13:30,333,1,100
2009/4/27 13:35,303,1,100
2009/4/27 13:40,279,1,100
2009/4/27 13:45,291,1,100
2009/4/27 13:50,324,1,100
2009/4/27 13:55,345,1,100
2009/4/27 14:00,279,1,100
2009/4/27 14:05,315,1,100
2009/4/27 14:10,363,1,100
2009/4/27 14:15,360,1,100
2009/4/27 14:20,348,1,100
2009/4/27 14:25,354,1,100
2009/4/27 14:30,339,1,100
2009/4/27 14:35,345,1,100
2009/4/27 14:40,381,1,100
2009/4/27 14:45,369,1,100
2009/4/27 14:50,366,1,100
2009/4/27 14:55,333,1,100
2009/4/27 15:00,369,1,100
2009/4/27 15:05,330,1,100
2009/4/27 15:10,354,1,100
2009/4/27 15:15,384,1,100
2009/4/27 15:20,324,1,100
2009/4/27 15:25,381,1,100
2009/4/27 15:30,345,1,100
2009/4/27 15:35,348,1,100
2009/4/27 15:40,375,1,100
2009/4/27 15:45,399,1,100
2009/4/27 15:50,414,1,100
2009/4/27 15:55,351,1,100
2009/4/27 16:00,363,1,100
2009/4/27 16:05,399,1,100
2009/4/27 16:10,315,1,100
2009/4/27 16:15,312,1,100
2009/4/27 16:20,378,1,100
2009/4/27 16:25,348,1,100
2009/4/27 16:30,402,1,100
2009/4/27 16:35,354,1,100
2009/4/27 16:40,339,1,100
2009/4/27 16:45,363,1,100
2009/4/27 16:50,303,1,100
2009/4/27 16:55,300,1,100
2009/4/27 17:00,345,1,100
2009/4/27 17:05,408,1,100
2009/4/27 17:10,417,1,100
2009/4/27 17:15,408,1,100
2009/4/27 17:20,366,1,100
2009/4/27 17:25,333,1,100
2009/4/27 17:30,219,1,100
2009/4/27 17:35,327,1,100
2009/4/27 17:40,354,1,100
2009/4/27 17:45,333,1,100
2009/4/27 17:50,366,1,100
2009/4/27 17:55,300,1,100
2009/4/27 18:00,315,1,100
2009/4/27 18:05,303,1,100
2009/4/27 18:10,306,1,100
2009/4/27 18:15,345,1,100
2009/4/27 18:20,312,1,100
2009/4/27 18:25,300,1,100
2009/4/27 18:30,318,1,100
2009/4/27 18:35,273,1,100
2009/4/27 18:40,300,1,100
2009/4/27 18:45,258,1,100
2009/4/27 18:50,237,1,100
2009/4/27 18:55,255,1,100
2009/4/27 19:00,264,1,100
2009/4/27 19:05,222,1,100
2009/4/27 19:10,276,1,100
2009/4/27 19:15,249,1,100
2009/4/27 19:20,207,1,100
2009/4/27 19:25,273,1,100
2009/4/27 19:30,189,1,100
2009/4/27 19:35,180,1,100
2009/4/27 19:40,246,1,100
2009/4/27 19:45,231,1,100
2009/4/27 19:50,216,1,100
2009/4/27 19:55,192,1,100
2009/4/27 20:00,171,1,100
2009/4/27 20:05,174,1,100
2009/4/27 20:10,222,1,100
2009/4/27 20:15,198,1,100
2009/4/27 20:20,210,1,100
2009/4/27 20:25,216,1,100
2009/4/27 20:30,165,1,100
2009/4/27 20:35,180,1,100
2009/4/27 20:40,177,1,100
2009/4/27 20:45,180,1,100
2009/4/27 20:50,216,1,100
2009/4/27 20:55,177,1,100
2009/4/27 21:00,174,1,100
2009/4/27 21:05,168,1,100
2009/4/27 21:10,180,1,100
2009/4/27 21:15,183,1,100
2009/4/27 21:20,180,1,100
2009/4/27 21:25,186,1,100
2009/4/27 21:30,210,1,100
2009/4/27 21:35,225,1,100
2009/4/27 21:40,171,1,100
2009/4/27 21:45,162,1,100
2009/4/27 21:50,189,1,100
2009/4/27 21:55,147,1,100
2009/4/27 22:00,162,1,100
2009/4/27 22:05,156,1,100
2009/4/27 22:10,123,1,100
2009/4/27 22:15,171,1,100
2009/4/27 22:20,225,1,100
2009/4/27 22:25,177,1,100
2009/4/27 22:30,192,1,100
2009/4/27 22:35,147,1,100
2009/4/27 22:40,159,1,100
2009/4/27 22:45,123,1,100
2009/4/27 22:50,162,1,100
2009/4/27 22:55,111,1,100
2009/4/27 23:00,129,1,100
2009/4/27 23:05,87,1,100
2009/4/27 23:10,123,1,100
2009/4/27 23:15,144,1,100
2009/4/27 23:20,159,1,100
2009/4/27 23:25,153,1,100
2009/4/27 23:30,117,1,100
2009/4/27 23:35,123,1,100
2009/4/27 23:40,126,1,100
2009/4/27 23:45,105,1,100
2009/4/27 23:50,120,1,100
2009/4/27 23:55,90,1,100
2009/4/28 0:00,69,1,100
2009/4/28 0:05,81,1,100
2009/4/28 0:10,75,1,100
2009/4/28 0:15,93,1,100
2009/4/28 0:20,84,1,100
2009/4/28 0:25,129,1,100
2009/4/28 0:30,66,1,100
2009/4/28 0:35,60,1,100
2009/4/28 0:40,66,1,100
2009/4/28 0:45,84,1,100
2009/4/28 0:50,51,1,100
2009/4/28 0:55,60,1,100
2009/4/28 1:00,66,1,100
2009/4/28 1:05,66,1,100
2009/4/28 1:10,51,1,100
2009/4/28 1:15,63,1,100
2009/4/28 1:35,63,1,100
2009/4/28 1:40,36,1,100
2009/4/28 1:45,54,1,100
2009/4/28 1:50,69,1,100
2009/4/28 1:55,66,1,100
2009/4/28 2:00,54,1,100
2009/4/28 2:05,57,1,100
2009/4/28 2:10,57,1,100
2009/4/28 2:15,51,1,100
2009/4/28 2:20,63,1,100
2009/4/28 2:25,75,1,100
2009/4/28 2:30,57,1,100
2009/4/28 2:35,63,1,100
2009/4/28 2:40,54,1,100
2009/4/28 2:45,42,1,100
2009/4/28 2:50,39,1,100
2009/4/28 2:55,54,1,100
2009/4/28 3:00,60,1,100
2009/4/28 3:05,42,1,100
2009/4/28 3:10,48,1,100
2009/4/28 3:15,51,1,100
2009/4/28 3:20,75,1,100
2009/4/28 3:25,84,1,100
2009/4/28 3:30,75,1,100
2009/4/28 3:35,78,1,100
2009/4/28 3:40,69,1,100
2009/4/28 3:45,84,1,100
2009/4/28 3:50,111,1,100
2009/4/28 3:55,93,1,100
2009/4/28 4:00,87,1,100
2009/4/28 4:05,117,1,100
2009/4/28 4:10,96,1,100
2009/4/28 4:15,120,1,100
2009/4/28 4:20,129,1,100
2009/4/28 4:25,156,1,100
2009/4/28 4:30,189,1,100
2009/4/28 4:35,174,1,100
2009/4/28 4:40,198,1,100
2009/4/28 4:45,237,1,100
2009/4/28 4:50,255,1,100
2009/4/28 4:55,168,1,100
2009/4/28 5:00,234,1,100
2009/4/28 5:05,261,1,100
2009/4/28 5:10,300,1,100
2009/4/28 5:15,327,1,100
2009/4/28 5:20,381,1,100
2009/4/28 5:25,399,1,100
2009/4/28 5:30,438,1,100
2009/4/28 5:35,438,1,100
2009/4/28 5:40,504,1,100
2009/4/28 5:45,504,1,100
2009/4/28 5:50,513,1,100
2009/4/28 5:55,465,1,100
2009/4/28 6:00,501,1,100
2009/4/28 6:05,492,1,100
2009/4/28 6:10,477,1,100
2009/4/28 6:15,423,1,100
2009/4/28 6:20,372,1,100
2009/4/28 6:25,336,1,100
2009/4/28 6:30,351,1,100
2009/4/28 6:35,348,1,100
2009/4/28 6:40,393,1,100
2009/4/28 6:45,360,1,100
2009/4/28 6:50,396,1,100
2009/4/28 6:55,381,1,100
2009/4/28 7:00,402,1,100
2009/4/28 7:05,345,1,100
2009/4/28 7:10,405,1,100
2009/4/28 7:15,384,1,100
2009/4/28 7:20,381,1,100
2009/4/28 7:25,348,1,100
2009/4/28 7:30,384,1,100
2009/4/28 7:35,411,1,100
2009/4/28 7:40,393,1,100
2009/4/28 7:45,423,1,100
2009/4/28 7:50,423,1,100
2009/4/28 7:55,399,1,100
2009/4/28 8:00,435,1,100
2009/4/28 8:05,402,1,100
2009/4/28 8:10,288,1,100
2009/4/28 8:15,333,1,100
2009/4/28 8:20,402,1,100
2009/4/28 8:25,342,1,100
2009/4/28 8:30,357,1,100
2009/4/28 8:35,312,1,100
2009/4/28 8:40,390,1,100
2009/4/28 8:45,387,1,100
2009/4/28 8:50,420,1,100
2009/4/28 8:55,414,1,100
2009/4/28 9:00,363,1,100
2009/4/28 9:05,339,1,100
2009/4/28 9:10,378,1,100
2009/4/28 9:15,429,1,100
2009/4/28 9:20,447,1,100
2009/4/28 9:25,375,1,100
2009/4/28 9:30,384,1,100
2009/4/28 9:35,393,1,100
2009/4/28 9:40,300,1,100
2009/4/28 9:45,357,1,100
2009/4/28 9:50,366,1,100
2009/4/28 9:55,372,1,100
2009/4/28 10:00,309,1,100
2009/4/28 10:05,321,1,100
2009/4/28 10:10,306,1,100
2009/4/28 10:15,348,1,100
2009/4/28 10:20,285,1,100
2009/4/28 10:25,282,1,100
2009/4/28 10:30,315,1,100
2009/4/28 10:35,318,1,100
2009/4/28 10:40,357,1,100
2009/4/28 10:45,315,1,100
2009/4/28 10:50,285,1,100
2009/4/28 10:55,345,1,100
2009/4/28 11:00,315,1,100
2009/4/28 11:05,339,1,100
2009/4/28 11:10,336,1,100
2009/4/28 11:15,351,1,100
2009/4/28 11:20,318,1,100
2009/4/28 11:25,294,1,100
2009/4/28 11:30,291,1,100
2009/4/28 11:35,315,1,100
2009/4/28 11:40,348,1,100
2009/4/28 11:45,324,1,100
2009/4/28 11:50,357,1,100
2009/4/28 11:55,288,1,100
2009/4/28 12:00,273,1,100
2009/4/28 12:05,291,1,100
2009/4/28 12:10,282,1,100
2009/4/28 12:15,303,1,100
2009/4/28 12:20,306,1,100
2009/4/28 12:25,318,1,100
2009/4/28 12:30,318,1,100
2009/4/28 12:35,351,1,100
2009/4/28 12:40,348,1,100
2009/4/28 12:45,297,1,100
2009/4/28 12:50,372,1,100
2009/4/28 12:55,312,1,100
2009/4/28 13:00,300,1,100
2009/4/28 13:05,351,1,100
2009/4/28 13:10,339,1,100
2009/4/28 13:15,306,1,100
2009/4/28 13:20,372,1,100
2009/4/28 13:25,327,1,100
2009/4/28 13:30,303,1,100
2009/4/28 13:35,354,1,100
2009/4/28 13:40,354,1,100
2009/4/28 13:45,327,1,100
2009/4/28 13:50,363,1,100
2009/4/28 13:55,297,1,100
2009/4/28 14:00,369,1,100
2009/4/28 14:05,384,1,100
2009/4/28 14:10,339,1,100
2009/4/28 14:15,384,1,100
2009/4/28 14:20,369,1,100
2009/4/28 14:25,345,1,100
2009/4/28 14:30,351,1,100
2009/4/28 14:35,318,1,100
2009/4/28 14:40,402,1,100
2009/4/28 14:45,378,1,100
2009/4/28 14:50,384,1,100
2009/4/28 14:55,423,1,100
2009/4/28 15:00,390,1,100
2009/4/28 15:05,336,1,100
2009/4/28 15:10,396,1,100
2009/4/28 15:15,372,1,100
2009/4/28 15:20,378,1,100
2009/4/28 15:25,387,1,100
2009/4/28 15:30,396,1,100
2009/4/28 15:35,375,1,100
2009/4/28 15:40,405,1,100
2009/4/28 15:45,420,1,100
2009/4/28 15:50,468,1,100
2009/4/28 15:55,444,1,100
2009/4/28 16:00,420,1,100
2009/4/28 16:05,435,1,100
2009/4/28 16:10,405,1,100
2009/4/28 16:15,393,1,100
2009/4/28 16:20,405,1,100
2009/4/28 16:25,399,1,100
2009/4/28 16:30,378,1,100
2009/4/28 16:35,315,1,100
2009/4/28 16:40,369,1,100
2009/4/28 16:45,417,1,100
2009/4/28 16:50,411,1,100
2009/4/28 16:55,366,1,100
2009/4/28 17:00,381,1,100
2009/4/28 17:05,423,1,100
2009/4/28 17:10,369,1,100
2009/4/28 17:15,405,1,100
2009/4/28 17:20,414,1,100
2009/4/28 17:25,381,1,100
2009/4/28 17:30,414,1,100
2009/4/28 17:35,357,1,100
2009/4/28 17:40,369,1,100
2009/4/28 17:45,357,1,100
2009/4/28 17:50,360,1,100
2009/4/28 17:55,345,1,100
2009/4/28 18:00,357,1,100
2009/4/28 18:05,333,1,100
2009/4/28 18:10,369,1,100
2009/4/28 18:15,378,1,100
2009/4/28 18:20,333,1,100
2009/4/28 18:25,330,1,100
2009/4/28 18:30,351,1,100
2009/4/28 18:35,354,1,100
2009/4/28 18:40,312,1,100
2009/4/28 18:45,285,1,100
2009/4/28 18:50,279,1,100
2009/4/28 18:55,261,1,100
2009/4/28 19:00,273,1,100
2009/4/28 19:05,285,1,100
2009/4/28 19:10,243,1,100
2009/4/28 19:15,282,1,100
2009/4/28 19:20,243,1,100
2009/4/28 19:25,300,1,100
2009/4/28 19:30,258,1,100
2009/4/28 19:35,249,1,100
2009/4/28 19:40,240,1,100
2009/4/28 19:45,225,1,100
2009/4/28 19:50,264,1,100
2009/4/28 19:55,228,1,100
2009/4/28 20:00,237,1,100
2009/4/28 20:05,225,1,100
2009/4/28 20:10,198,1,100
2009/4/28 20:15,192,1,100
2009/4/28 20:20,219,1,100
2009/4/28 20:25,234,1,100
2009/4/28 20:30,222,1,100
2009/4/28 20:35,204,1,100
2009/4/28 20:40,216,1,100
2009/4/28 20:45,222,1,100
2009/4/28 20:50,216,1,100
2009/4/28 20:55,174,1,100
2009/4/28 21:00,207,1,100
2009/4/28 21:05,150,1,100
2009/4/28 21:10,195,1,100
2009/4/28 21:15,186,1,100
2009/4/28 21:20,207,1,100
2009/4/28 21:25,213,1,100
2009/4/28 21:30,204,1,100
2009/4/28 21:35,195,1,100
2009/4/28 21:40,225,1,100
2009/4/28 21:45,210,1,100
2009/4/28 21:50,219,1,100
2009/4/28 21:55,192,1,100
2009/4/28 22:00,216,1,100
2009/4/28 22:05,186,1,100
2009/4/28 22:10,225,1,100
2009/4/28 22:15,189,1,100
2009/4/28 22:20,234,1,100
2009/4/28 22:25,204,1,100
2009/4/28 22:30,243,1,100
2009/4/28 22:35,168,1,100
2009/4/28 22:40,171,1,100
2009/4/28 22:45,171,1,100
2009/4/28 22:50,165,1,100
2009/4/28 22:55,159,1,100
2009/4/28 23:00,174,1,100
2009/4/28 23:05,111,1,100
2009/4/28 23:10,129,1,100
2009/4/28 23:15,162,1,100
2009/4/28 23:20,147,1,100
2009/4/28 23:25,96,1,100
2009/4/28 23:30,87,1,100
2009/4/28 23:35,123,1,100
2009/4/28 23:40,111,1,100
2009/4/28 23:45,99,1,100
2009/4/28 23:50,93,1,100
2009/4/28 23:55,96,1,100
2009/4/29 0:00,90,1,100
2009/4/29 0:05,72,1,100
2009/4/29 0:10,87,1,100
2009/4/29 0:15,102,1,100
2009/4/29 0:20,96,1,100
2009/4/29 0:25,114,1,100
2009/4/29 0:30,72,1,100
2009/4/29 0:35,87,1,100
2009/4/29 0:40,81,1,100
2009/4/29 0:45,111,1,100
2009/4/29 0:50,90,1,100
2009/4/29 0:55,45,1,100
2009/4/29 1:00,72,1,100
2009/4/29 1:05,84,1,100
2009/4/29 1:10,60,1,100
2009/4/29 1:15,87,1,100
2009/4/29 1:35,60,1,100
2009/4/29 1:45,90,1,100
2009/4/29 1:50,75,1,100
2009/4/29 1:55,72,1,100
2009/4/29 2:00,57,1,100
2009/4/29 2:05,21,1,100
2009/4/29 2:10,57,1,100
2009/4/29 2:15,72,1,100
2009/4/29 2:20,60,1,100
2009/4/29 2:25,87,1,100
2009/4/29 2:30,66,1,100
2009/4/29 2:35,87,1,100
2009/4/29 2:40,66,1,100
2009/4/29 2:45,60,1,100
2009/4/29 2:50,48,1,100
2009/4/29 2:55,51,1,100
2009/4/29 3:00,63,1,100
2009/4/29 3:05,33,1,100
2009/4/29 3:10,57,1,100
2009/4/29 3:15,72,1,100
2009/4/29 3:20,66,1,100
2009/4/29 3:25,75,1,100
2009/4/29 3:30,78,1,100
2009/4/29 3:35,120,1,100
2009/4/29 3:40,72,1,100
2009/4/29 3:45,81,1,100
2009/4/29 3:50,84,1,100
2009/4/29 3:55,84,1,100
2009/4/29 4:00,105,1,100
2009/4/29 4:05,108,1,100
2009/4/29 4:10,105,1,100
2009/4/29 4:15,120,1,100
2009/4/29 4:20,129,1,100
2009/4/29 4:25,156,1,100
2009/4/29 4:30,162,1,100
2009/4/29 4:35,180,1,100
2009/4/29 4:40,156,1,100
2009/4/29 4:45,231,1,100
2009/4/29 4:50,198,1,100
2009/4/29 4:55,210,1,100
2009/4/29 5:00,231,1,100
2009/4/29 5:05,270,1,100
2009/4/29 5:10,294,1,100
2009/4/29 5:15,357,1,100
2009/4/29 5:20,411,1,100
2009/4/29 5:25,396,1,100
2009/4/29 5:30,438,1,100
2009/4/29 5:35,462,1,100
2009/4/29 5:40,477,1,100
2009/4/29 5:45,447,1,100
2009/4/29 5:50,501,1,100
2009/4/29 5:55,498,1,100
2009/4/29 6:00,504,1,100
2009/4/29 6:05,501,1,100
2009/4/29 6:10,489,1,100
2009/4/29 6:15,483,1,100
2009/4/29 6:20,429,1,100
2009/4/29 6:25,429,1,100
2009/4/29 6:30,456,1,100
2009/4/29 6:35,483,1,100
2009/4/29 6:40,429,1,100
2009/4/29 6:45,474,1,100
2009/4/29 6:50,483,1,100
2009/4/29 6:55,438,1,100
2009/4/29 7:00,432,1,100
2009/4/29 7:05,441,1,100
2009/4/29 7:10,447,1,100
2009/4/29 7:15,462,1,100
2009/4/29 7:20,474,1,100
2009/4/29 7:25,444,1,100
2009/4/29 7:30,453,1,100
2009/4/29 7:35,471,1,100
2009/4/29 7:40,444,1,100
2009/4/29 7:45,459,1,100
2009/4/29 7:50,390,1,100
2009/4/29 7:55,435,1,100
2009/4/29 8:00,429,1,100
2009/4/29 8:05,435,1,100
2009/4/29 8:10,414,1,100
2009/4/29 8:15,405,1,100
2009/4/29 8:20,438,1,100
2009/4/29 8:25,393,1,100
2009/4/29 8:30,447,1,100
2009/4/29 8:35,435,1,100
2009/4/29 8:40,339,1,100
2009/4/29 8:45,402,1,100
2009/4/29 8:50,342,1,100
2009/4/29 8:55,369,1,100
2009/4/29 9:00,330,1,100
2009/4/29 9:05,381,1,100
2009/4/29 9:10,378,1,100
2009/4/29 9:15,384,1,100
2009/4/29 9:20,369,1,100
2009/4/29 9:25,372,1,100
2009/4/29 9:30,357,1,100
2009/4/29 9:35,372,1,100
2009/4/29 9:40,336,1,100
2009/4/29 9:45,372,1,100
2009/4/29 9:50,372,1,100
2009/4/29 9:55,291,1,100
2009/4/29 10:00,360,1,100
2009/4/29 10:05,333,1,100
2009/4/29 10:10,354,1,100
2009/4/29 10:15,312,1,100
2009/4/29 10:20,378,1,100
2009/4/29 10:25,315,1,100
2009/4/29 10:30,336,1,100
2009/4/29 10:35,318,1,100
2009/4/29 10:40,333,1,100
2009/4/29 10:45,342,1,100
2009/4/29 10:50,327,1,100
2009/4/29 10:55,339,1,100
2009/4/29 11:00,324,1,100
2009/4/29 11:05,315,1,100
2009/4/29 11:10,342,1,100
2009/4/29 11:15,369,1,100
2009/4/29 11:20,342,1,100
2009/4/29 11:25,327,1,100
2009/4/29 11:30,354,1,100
2009/4/29 11:35,333,1,100
2009/4/29 11:40,330,1,100
2009/4/29 11:45,324,1,100
2009/4/29 11:50,351,1,100
2009/4/29 11:55,345,1,100
2009/4/29 12:00,345,1,100
2009/4/29 12:05,321,1,100
2009/4/29 12:10,327,1,100
2009/4/29 12:15,360,1,100
2009/4/29 12:20,276,1,100
2009/4/29 12:25,306,1,100
2009/4/29 12:30,324,1,100
2009/4/29 12:35,279,1,100
2009/4/29 12:40,294,1,100
2009/4/29 12:45,321,1,100
